"variance","kurtosis","skewness","entropy","class"
0.80076761030791,0.649477823885769,0.256720087455117,0.822303423872615,-1
0.461120249329062,0.343012269548395,0.586040020221835,0.510203261022538,-1
0.720767321732606,0.555632055738699,0.253277190374752,0.872478336918716,-1
0.309821660462298,0.942083540694563,0.335099143164544,0.221757574539094,-1
0.750533864311892,0.321331951340894,0.384966707427204,0.667745632200084,-1
0.836587019882838,0.424775582139369,0.339502145329318,0.945143649852229,-1
0.876496984388076,0.496708662772641,0.252536587262836,0.895092382235268,-1
0.748571552246559,0.342701695435309,0.397445480981537,0.758739620820684,-1
0.674544772458373,0.914442444629874,0.0728979877545553,0.303393715193309,-1
0.731711540126396,0.872395199946117,0.0415800685295529,0.380214720842799,-1
0.718025856347214,0.920635217607681,0.0808959828546491,0.368252276885342,-1
0.741025308054137,0.876346600710204,0.0867853763292184,0.521773658497356,-1
0.811993189622832,0.770422118863823,0.170049215107612,0.859090452160277,-1
0.69038034225031,0.624388674147886,0.189856243491637,0.77030800780072,-1
0.659712001846882,0.769647554509499,0.217993976658471,0.831922636160759,-1
0.402504833636337,0.856679401452589,0.300665851455929,0.267516435794849,-1
0.4414639425158,0.889121299771373,0.276378044617665,0.257242807454915,-1
0.723631431622082,0.784824525626106,0.172862124243302,0.814893745350731,-1
0.757704960609471,0.556949189326728,0.300665851455929,0.917197772371781,-1
0.743521484431362,0.352920706312887,0.384746341273716,0.752629727175858,-1
0.877745072576689,0.839799885499182,0.100443756940454,0.63096363014938,-1
0.652923267826739,0.745179552997789,0.241762842809798,0.839852027583988,-1
0.432596023432315,0.867055570315102,0.262533000911711,0.246456502945375,-1
0.807787204571033,0.935191040498116,0.0692338603397096,0.372283318924787,-1
0.49275675987649,0.860395065239273,0.0653104786266436,0.0980116206598444,-1
0.632564280148905,0.502361111630813,0.406441605129778,0.682957035726492,-1
0.808732288690734,0.640108214498198,0.163827111950327,0.843361346227307,-1
0.790667474677517,0.393882812529233,0.37478665531709,0.866759484509138,-1
0.785249473350071,0.89531407274918,0.0587556657866424,0.358119383180201,-1
0.54511153435489,0.39326166430306,0.358868441406368,0.683608436036109,-1
0.785992554757164,0.544715188570873,0.273046626885535,0.953587727939846,-1
0.769348974114795,0.552148387072633,0.255128266064044,0.84635095196928,-1
0.705241970392174,0.792334432191942,0.228471479866743,0.52826755664569,-1
0.38066689752691,0.961440165839093,0.340984215734143,0.448460966243793,-1
0.757185525062765,0.931164802598345,0.0437275582998103,0.270632702708136,-1
0.686982368048942,0.478125853611079,0.456127691383683,0.76705904823177,-1
0.682408449484893,0.344172245151489,0.482338300933748,0.804235107259897,-1
0.792449427178022,0.374215613271618,0.349945772642622,0.784606948269969,-1
0.670923152396618,0.347502497689403,0.383337726253387,0.721042843643821,-1
0.38533460306467,0.555246644489929,0.606884065798741,0.878068517662197,-1
0.42688223241855,0.916762395836062,0.315845190616723,0.214610265586361,-1
0.643255995151935,0.607819732307566,0.333098564163278,0.820483926094212,-1
0.766124145095663,0.373287632789143,0.373974325182666,0.770048653973743,-1
0.680236920324359,0.881996804454306,0.0941870865434057,0.498894227869479,-1
0.626136265258419,0.628182916927038,0.23524691811453,0.767838114960092,-1
0.499132109774046,0.456289499975678,0.572342751465867,0.779797442650636,-1
0.457440914206562,0.837786766549297,0.304960830996444,0.347453708357627,-1
0.719887167056243,0.792645006305029,0.183154951973141,0.693745350730815,-1
0.742713473580931,0.348430478171878,0.389672172939901,0.767449084219626,-1
0.639757019594263,0.753621181902884,0.223806544442668,0.787596654536681,-1
0.793776873575159,0.895856641982885,0.0476509400128763,0.319638513038059,-1
0.855885493319482,0.630196035876923,0.255017218806307,0.863769878767165,-1
0.806697832799469,0.786916223568459,0.142615789450943,0.696085566657955,-1
0.645838744120278,0.742934438927285,0.235616787579991,0.580399686362814,-1
0.796395694456469,0.380876118347446,0.379081634857605,0.809564928929009,-1
0.69235708308083,0.86217618906854,0.0701974221480947,0.646303705341885,-1
0.664336421089083,0.48772708393359,0.461606598886071,0.709864492651642,-1
0.696216777768159,0.815021309874386,0.0643858049629915,0.651239470033575,-1
0.556753383545436,0.602401523684083,0.437465702816798,0.837901847644705,-1
0.810362739156783,0.543243890483336,0.261348208768845,0.858310380184563,-1
0.947125789974894,0.626401793097771,0.168048636106346,0.928888799533565,-1
0.495559547513924,0.800776061097038,0.277488517195041,0.418303544502302,-1
0.586897238334343,0.539295109018997,0.484153081021289,0.724032449385794,-1
0.605474273511673,0.63561798635719,0.413182216883504,0.861690021914393,-1
0.316603180099847,0.894696666379791,0.167862837192622,0.232674561209514,-1
0.904019853980896,0.573286136046429,0.227175640466139,0.976467158567723,-1
0.411039448244019,0.573443294031364,0.531320079677488,0.886256257665011,-1
0.670649005858079,0.51413044861121,0.429990537218115,0.754709584028629,-1
0.680431708654373,0.871156645350556,0.0880427596755865,0.480176521441927,-1
0.707788647447551,0.77197124757247,0.179265705409341,0.790196425340276,-1
0.682848526823074,0.866434422088929,0.0850440516261726,0.63642212348459,-1
0.535033041872277,0.541929376195056,0.258091974783199,0.737942057540361,-1
0.549087380601968,0.893690106904848,0.152277332964616,0.341090492370172,-1
0.549000086572591,0.85938850576433,0.186079772547562,0.594432939946521,-1
0.889042795717543,0.637241952201521,0.166086945249813,0.899907517239993,-1
0.730802527919661,0.406193521349164,0.321436441648339,0.80501517923561,-1
0.726437826450812,0.601237806224205,0.316696408895879,0.817883351092704,-1
0.622630075318154,0.691442747720274,0.284821092929703,0.790846418303545,-1
0.506471084754567,0.880140843489356,0.232025683459144,0.620428637487686,-1
0.785357689088968,0.881843388326155,0.0460219588390593,0.334455859587044,-1
0.574704931751941,0.373287632789143,0.425989379215583,0.752890086250226,-1
0.896596254292558,0.889353294891991,0.0608297001724041,0.444429924204347,-1
0.825585086428303,0.512736719214809,0.313589678222207,0.896399203844066,-1
0.702031570138228,0.769726133501966,0.207960403226852,0.827762922455216,-1
0.888234784867111,0.520557012800892,0.230618796800802,0.89756529081807,-1
0.75517271231928,0.749748360131264,0.141060263661621,0.746260479704055,-1
0.715190603988111,0.363454033160335,0.382045775667256,0.749900480508253,-1
0.530884771881222,0.481764809333688,0.574861839063574,0.852200486539737,-1
0.41384584307275,0.899576047626353,0.0977777585737557,0.193158286254247,-1
0.635666464663954,0.274641062387978,0.577527837430271,0.692315888940268,-1
0.572278013447609,0.91002705362455,0.16412525439328,0.377229136090392,-1
0.53946627997576,0.625705807735915,0.412145199690623,0.854540702466877,-1
0.74153752921825,0.748356389407552,0.230655956583547,0.637196163975954,-1
0.80594032262719,0.744330151507781,0.12040201699844,0.762899334526227,-1
0.688482959628315,0.558730313155994,0.394965281528563,0.795266290033977,-1
0.662482324762647,0.742855859934817,0.2004078934292,0.558424978387181,-1
0.590093209823103,0.546573394649893,0.46108809028963,0.725332234262852,-1
0.673044180879,0.853581144035293,0.0853033059243928,0.652023562998854,-1
0.722037053068998,0.771196683218146,0.213698997117956,0.854280343392509,-1
0.369282601794938,0.952770283670163,0.335358397462765,0.453266048774603,-1
0.678822901336104,0.90723937032034,0.095371014505278,0.460805404209976,-1
0.581825527371368,0.880836828851213,0.166233856018805,0.603148434829812,-1
0.527437018439962,0.860316486246805,0.0833761823076225,0.295592995436177,-1
0.623293798516723,0.336273185480099,0.593484939485726,0.569472647218481,-1
0.814085360574842,0.803328007423844,0.105702298289354,0.674380264983212,-1
0.622355928779615,0.601237806224205,0.365384366101636,0.801115824604435,-1
0.661111592069951,0.709717976254177,0.147723099125881,0.664368000965037,-1
0.921399301647765,0.712969649799624,0.127730271828132,0.790196425340276,-1
0.700386690906992,0.727061482448821,0.256905454278344,0.632913810088663,-1
0.54511153435489,0.39326166430306,0.358868441406368,0.683608436036109,-1
0.787839436701007,0.890591849487553,0.055571158823504,0.372283318924787,-1
0.761990303869795,0.563373957425154,0.308663846556023,0.963469309797141,-1
0.496011889302513,0.273555923920568,0.58648507343378,0.629656808540582,-1
0.764421550803682,0.564305679764413,0.281156965514857,0.949044009730795,-1
0.757733818139844,0.362986301062313,0.410663129285798,0.937604294416856,-1
0.581154589790206,0.602554939812234,0.438541608154412,0.865979412533424,-1
0.798581652382189,0.524041429838314,0.263865568004563,0.901465650696636,-1
0.76722073124982,0.782190258450048,0.169051086059464,0.803974748185528,-1
0.373560730672669,0.81045250274091,0.153461260926488,0.597810571181568,-1
0.198431593224252,0.834303097883232,0.361015931176626,0.690495385914474,-1
0.417251031656711,0.897173775570914,0.319513638936539,0.219294718430206,-1
0.54511153435489,0.39326166430306,0.358868441406368,0.683608436036109,-1
0.531382564280149,0.348662473292497,0.422917215781673,0.683216389553469,-1
0.571748477765273,0.715368179998279,0.313736588991198,0.763158688353204,-1
0.763440394771016,0.866049010840159,0.0510212458897392,0.384899173686644,-1
0.492005742648544,0.815949290356861,0.306814499228719,0.392046482639378,-1
0.701822353043027,0.920092648373976,0.0827842183266864,0.351484750397073,-1
0.339956136553834,0.946341773714953,0.304148500862021,0.242294778745049,-1
0.703582662395752,0.358189240665003,0.406480493274511,0.799685357566497,-1
0.751825238796064,0.637631105307075,0.264680058591471,0.807875108064095,-1
0.633538221798978,0.695083574371275,0.315585936318503,0.845570879993567,-1
0.709996248521052,0.536972164327383,0.283377910669611,0.904581917609924,-1
0.788986523533316,0.58025347337856,0.294556091827872,0.8798880154406,-1
0.761499725853461,0.752304048314855,0.148500862020542,0.780577313576871,-1
0.740614088246328,0.804955715124959,0.209034148111981,0.527232151832566,-1
0.760027991804461,0.633758283535456,0.23517259854904,0.766018617181688,-1
0.670143999076559,0.888193319288898,0.0881896704445779,0.481603972737691,-1
0.807238911493954,0.368097677429494,0.349094554363466,0.780837371077022,-1
0.399020286843852,0.518001923314387,0.522138156615522,0.731701481734655,-1
0.550079358208524,0.918468682529645,0.165382637739648,0.347584390518507,-1
0.740679017689666,0.808671378911644,0.0726387334563351,0.660467641086471,-1
0.816206389057225,0.608747712790041,0.246353804340781,0.818923782142785,-1
0.898565780740484,0.895007240492877,0.0489083233592444,0.410764189066929,-1
0.569822237612905,0.616261361212661,0.410775472815026,0.837641488570337,-1
0.54715104031397,0.903602285526124,0.158680914130656,0.36410060515893,-1
0.842098808183996,0.415795125857353,0.347906305496623,0.90315446631416,-1
0.345114420107927,0.946884342948658,0.337281200174565,0.453527413096363,-1
0.781649496436095,0.90538340935539,0.0456157937718476,0.282725828826474,-1
0.481459758173895,0.82555089486505,0.142356535152722,0.447546191117634,-1
0.780560124664531,0.891523571826812,0.0574248270557786,0.406994511349243,-1
0.344421839378986,0.968796656276778,0.237838164825241,0.00273427290456187,-1
0.82461114477823,0.528764775656977,0.313589678222207,0.90328514847504,-1
0.721863907886763,0.725744348860792,0.237282928536553,0.6664488630652,-1
0.601773295241393,0.509561940826277,0.505848344877351,0.706873881662277,-1
0.730297521138141,0.41866138815403,0.321769151331055,0.813724642634552,-1
0.535033041872277,0.541929376195056,0.258091974783199,0.737942057540361,-1
0.550184688194384,0.793262412674417,0.27875022144638,0.485112286133618,-1
0.503158095980146,0.747271250940141,0.27286082797181,0.668921771648002,-1
0.554017689666118,0.781108861839422,0.240467003409194,0.741061340195822,-1
0.647663982916342,0.532713557121315,0.426175178129307,0.891976115321981,-1
0.758469685164344,0.509639397261709,0.334692978097333,1.02885060013269,-1
0.821335815080945,0.931011386470194,0.0488348679747486,0.354993063792999,-1
0.590728075491299,0.567246779196773,0.453202438718765,0.738850801182171,-1
0.41690474129224,0.574835264755077,0.528174460859082,0.825293029614588,-1
0.64883271289643,0.323962476660168,0.597520664728021,0.638895032067392,-1
0.32842755317,0.970420622121109,0.347240886131191,0.406471782705724,-1
0.856578074048423,0.890049280253848,0.0385424723354059,0.347584390518507,-1
0.397815484950798,0.921020628856451,0.345611904957374,0.370725185468144,-1
0.41384584307275,0.899576047626353,0.0977777585737557,0.193158286254247,-1
0.754696563068133,0.509871766568006,0.260089097060488,0.811904139608758,-1
0.69162121605633,0.330080412502292,0.500741035202413,0.740800981121454,-1
0.602047441779933,0.699573802512283,0.311848353519161,0.804754820161242,-1
0.881164689925836,0.823384359787014,0.0848971408571811,0.624851726009771,-1
0.668441404784578,0.875804031476499,0.0908945569560089,0.509549850218139,-1
0.913600554064583,0.892762126422373,0.0398733110662697,0.399193791592111,-1
0.54669869852538,0.74107473610555,0.298073308473727,0.736251231428054,-1
0.799988456987851,0.727914625795612,0.140282500766961,0.785256941233237,-1
0.749963928087034,0.882153962439242,0.060276624336201,0.409336737771166,-1
0.772415086716879,0.627408352572714,0.262162699355753,0.813464283560184,-1
0.774002250887369,0.367248275939487,0.413069873354275,0.918494541506665,-1
0.563273021094855,0.85536226786456,0.172309048407098,0.631868352801624,-1
0.765626352696736,0.881147402964299,0.0534236690532465,0.434417660186172,-1
0.563504602776094,0.854202292261466,0.121287802517359,0.643046703793804,-1
0.730903529275965,0.842123578562154,0.100037591873242,0.685425923319729,-1
0.921760020777422,0.498799238157959,0.241800002592543,0.920967450089467,-1
0.312923844977347,0.971816334701606,0.254609757467604,-0.0766903234886105,-1
0.590396213892015,0.650020393119474,0.30914346700773,0.738981483343051,-1
0.837380601968084,0.785135099739193,0.0836743247505758,0.632391081445144,-1
0.520964995815658,0.758885974398216,0.312366862115601,0.694915458694385,-1
0.536172192883733,0.773056386039881,0.271123824173735,0.714673596172018,-1
0.759364268605893,0.765699895602196,0.173341744695009,0.743660909949939,-1
0.508146834328918,0.828417157161727,0.247316069877675,0.399063109431231,-1
0.849825411941246,0.594270468892074,0.231285080347228,0.948913327569915,-1
0.77149886012755,0.787765625058466,0.12732410676092,0.667614950039205,-1
0.787781721640262,0.754934573634129,0.120289673469211,0.683736102454814,-1
0.647021902865553,0.741463889211104,0.236616644990127,0.576237962162488,-1
0.728623784376533,0.390709717976254,0.447058111850946,0.865719053459056,-1
0.693028020661992,0.350443597121764,0.484006170252298,0.790456382315688,-1
0.498525380197963,0.901589166576238,0.0649777689439276,0.167554635195722,-1
0.751161515597495,0.362136899572306,0.414068002402423,0.890156617543577,-1
0.504169335988226,0.455361519493203,0.591596704013689,0.85856973401154,-1
0.786425417712752,0.654046631019244,0.25579454961047,0.818014033253584,-1
0.652288402158543,0.258536110788896,0.576750074535611,0.758479261746316,-1
0.711778201021557,0.752921454684244,0.193595554652967,0.723642413397937,-1
0.692681730297521,0.838404172918686,0.0960018666309472,0.651108787872695,-1
0.87280322050039,0.50197420363933,0.244687663384219,0.883007298096061,-1
0.48634317375119,0.853966555284063,0.202592110891705,0.573634371418806,-1
0.699881684125473,0.917768955311004,0.0784892387861714,0.36357787651541,-1
0.935979568868496,0.746107533480264,0.113441039091227,0.745870443716199,-1
0.653024269183043,0.584515448255733,0.36094247579213,0.825683065602445,-1
0.334610279052319,0.987068142953897,0.352685226393816,0.20069764168962,-1
0.634750238074626,0.678821464787257,0.317772314233493,0.858440057098052,-1
0.75774824690503,0.772435237813708,0.179710758621286,0.709084420675928,-1
0.737742763974259,0.730623730107354,0.217364420804293,0.752370373348881,-1
0.667005742648544,0.794347551141828,0.16797518072185,0.450672510504835,-1
0.749913427408882,0.902902558307483,0.064200006049267,0.410764189066929,-1
0.689630046460624,0.599071271146168,0.343058250119905,0.862470093890106,-1
0.499950942198367,0.486643068023214,0.560568285421699,0.847131023944993,-1
0.814063717427063,0.570809026855306,0.204480346363742,0.878458553650053,-1
0.772162583326119,0.676344355596134,0.249537879213422,0.816583566215646,-1
0.711309266153003,0.921409781962005,0.0894124865511833,0.382687629425602,-1
0.803696649640724,0.335502362982559,0.370085510709363,0.733131948772593,-1
0.612291865062188,0.844290113640191,0.128914199790004,0.717013812099158,-1
0.762213949730182,0.542159874572961,0.309661975604171,0.977381933693882,-1
0.794180879000375,0.554161506022518,0.258201293678948,0.883270672912604,-1
0.762589097625025,0.865659857734605,0.0684560974450489,0.657351374173184,-1
0.773800248174761,0.885327056992221,0.0491330104177019,0.343684030639941,-1
0.672791677488241,0.655053190494187,0.252647634520574,0.742620478899857,-1
0.799129945459268,0.534649219635768,0.269788664537901,0.893795613100384,-1
0.823954635962254,0.332789516814033,0.370824385459291,0.77966746416293,-1
0.33013014746198,0.99171552907984,0.265013200364684,0.0144253000663464,-1
0.698200732981271,0.79922693238839,0.21303271357153,0.614970144152476,-1
0.869895824315355,0.817576998057976,0.0935216671779738,0.610165061621665,-1
0.820989524716475,0.639954798370047,0.26149598371883,0.847911095920706,-1
0.639208726517185,0.26186636332681,0.587781344924881,0.728192163091337,-1
0.791749632066488,0.550135268122748,0.259311766256325,0.850640342588311,-1
0.670079069633221,0.322955917185226,0.410810040054789,0.657090009851424,-1
0.904712434709838,0.903291711413037,0.0346925460068357,0.378395223064396,-1
0.713394222722419,0.858535362417539,0.06782956622435,0.66151309837351,-1
0.591867947941015,0.857996535040618,0.135209758331785,0.701545065240556,-1
0.591233082272819,0.84963348512799,0.135469012630005,0.669303765656728,-1
0.365747554324301,0.957103353826236,0.207886515751859,-0.00870544240937693,-1
0.800190459700459,0.5303906124297,0.288299421430824,0.848301131908563,-1
0.678454967823854,0.259464091271371,0.589224527184974,0.737551016305113,-1
0.531847891957406,0.771196683218146,0.255498567620002,0.72663201913991,-1
0.619138314143076,0.835231078365707,0.243465711458608,0.563632159874545,-1
0.575167373676161,0.838714747031772,0.154722965177827,0.651500834355335,-1
0.306250541078695,0.581727764951524,0.51814131951796,0.742490801986369,-1
0.737309901018671,0.7859845012292,0.179084227400587,0.522165704979995,-1
0.708416298733154,0.9262105842161,0.0716794925529203,0.339914352922254,-1
0.779146105676276,0.61943445576564,0.253943473921178,0.816973602203502,-1
0.404647505266499,0.959891037130445,0.24335466420087,0.0791632320714128,-1
0.874556315470522,0.638095095548313,0.170494268319557,0.895092382235268,-1
0.490599659481142,0.864189308018425,0.317439604550777,0.342387261505056,-1
0.78320058869362,0.851953436334178,0.0359888174979368,0.377229136090392,-1
0.425453784665108,0.583198314667704,0.524138735616788,0.853110235428939,-1
0.862933945112977,0.541153315098018,0.258793689750381,0.904199923601198,-1
0.688634461662771,0.771350099346298,0.224102742478385,0.827762922455216,-1
0.49275675987649,0.860395065239273,0.0653104786266436,0.0980116206598444,-1
0.757438028453525,0.348894468413116,0.378450782731935,0.798125213615071,-1
0.87144691657288,0.495547564612512,0.24716829492769,0.893795613100384,-1
0.761947017574236,0.542314787443825,0.298518361685671,0.847391383019361,-1
0.778677170807722,0.312426332194562,0.390670301988048,0.656697963368785,-1
0.644662799757597,0.551838561330904,0.4079971309191,0.864419268581998,-1
0.644468011427582,0.421213334480836,0.346761265679484,0.702454814129757,-1
0.745736299887456,0.780334297485098,0.168087524251079,0.80501517923561,-1
0.787882722996566,0.401856709336307,0.334839888866324,0.802935322382838,-1
0.808220067526621,0.498722155908205,0.235505740322253,0.810604354731699,-1
0.575610336767379,0.734496551878973,0.30644290140127,0.749900480508253,-1
0.726466683981185,0.418350814040943,0.325545622275129,0.813074247572327,-1
0.591463942515799,0.900504028108828,0.169975759723116,0.376575725285993,-1
0.563735463019075,0.739061617155665,0.276970008598601,0.747170228593257,-1
0.522843621042911,0.868447541038814,0.221288969161701,0.595739761555319,-1
0.720969324445214,0.343476259789633,0.480601297135672,0.840111381410965,-1
0.749870141113324,0.354237839900916,0.485669718665877,0.800985142443555,-1
0.761052434132687,0.624156679027267,0.271084936029002,0.823603208749673,-1
0.699261247222463,0.915912994346054,0.0824169414042077,0.372806047568307,-1
0.487576833174617,0.821756652085898,0.0899655623873864,0.52852892096745,-1
0.582662395752171,0.255980422605305,0.583525253529099,0.652023562998854,-1
0.816090958935734,0.416105699970439,0.31773342608876,0.87754779951346,-1
0.498978443424812,0.772588653941859,0.265124247622422,0.715323991234243,-1
0.722159697573082,0.844443529768342,0.0682702985313244,0.644353525402602,-1
0.780322050038958,0.391480540473794,0.339839175917004,0.789286575926335,-1
0.548798083859983,0.514440162097236,0.279044042984363,0.726112306238565,-1
0.37526332496465,0.928223703165985,0.363051077417654,0.291169906914092,-1
0.606859434969555,0.847620366178105,0.142689244835438,0.728582199079193,-1
0.495597783741667,0.736041938730837,0.246909040629469,0.71220370333139,-1
0.75627651285603,0.625784386728382,0.269754097298138,0.837511811656849,-1
0.776880789542031,0.370035959243696,0.370457108536812,0.78200721767627,-1
0.820484517934955,0.381261529596216,0.384746341273716,0.857920344196707,-1
0.562579718927654,0.733179418290944,0.277047784888067,0.717663201913991,-1
0.696743427697458,0.732094279823534,0.228212311986623,0.624198315205372,-1
0.929811271751364,0.717074466691862,0.121512489575817,0.776417700396068,-1
0.619297030560125,0.858924515523093,0.154830987802085,0.607953517360622,-1
0.561058205638762,0.529074227213028,0.320399424455458,0.831272241098534,-1
0.790883906155311,0.740999898969867,0.138281921765695,0.77602776493295,-1
0.910988947565867,0.906928796207254,0.0359499293532038,0.346548985705382,-1
0.778330880443252,0.377003296575827,0.397963989577977,0.91381008866282,-1
0.602242230109947,0.685481969863085,0.324474037842486,0.805274533062587,-1
0.774723689146683,0.777082623939651,0.145389810441899,0.769658617985886,-1
0.76611693071307,0.569338477139126,0.269529410239681,0.923430306198355,-1
0.843101607364442,0.334649219635768,0.374674311787861,0.757309153782746,-1
0.692025221481546,0.641114773973141,0.313179192250025,0.809564928929009,-1
0.759530199405535,0.836080479855714,0.0943383182173675,0.723122700496592,-1
0.54511153435489,0.39326166430306,0.358868441406368,0.683608436036109,-1
0.723025423484258,0.787301634817229,0.207701581019129,0.557128209252297,-1
0.635673679046547,0.486565611587782,0.466713908561009,0.913689458975854,-1
0.882867284217817,0.527603303311169,0.233136588127017,0.901204286374877,-1
0.857176867803653,0.818894131646005,0.0978555348632218,0.634602625706186,-1
0.8771029925259,0.835541652478793,0.0788219484688873,0.627063270270814,-1
0.510554497446109,0.834303097883232,0.28785868912385,0.387492711956412,-1
0.316603180099847,0.894696666379791,0.167862837192622,0.232674561209514,-1
0.714483594493983,0.88958529001261,0.0868933989534768,0.470033575262872,-1
0.581089660346868,0.856215411211351,0.198556817739907,0.610426425943425,-1
0.311812830058004,0.943943243516298,0.316510609982155,0.384245762882245,-1
0.783539664675497,0.399069026032098,0.331396127604966,0.834912241902732,-1
0.762718956511702,0.766395880964052,0.190004450532119,0.830752528197189,-1
0.45672813320636,0.841813004449068,0.321362986263843,0.320553288164217,-1
0.807332698467665,0.787612208930315,0.118362549852441,0.66099036972999,-1
0.867284217816639,0.827874587928022,0.115515073476989,0.653712378616377,-1
0.562271664790927,0.628725486160743,0.351388954902715,0.775767807957538,-1
0.505931737511904,0.783817966151164,0.25927460647358,0.70648384567442,-1
0.569369174386056,0.515679045976194,0.510735288398802,0.729232594141418,-1
0.799252589963351,0.351064745347937,0.430470157669822,0.896911880013671,-1
0.535392318125415,0.762291064071814,0.210959543366763,0.725852952411588,-1
0.735181658153695,0.3218745205746,0.510514922245315,0.840371740485333,-1
0.508878740657375,0.84064928698919,0.285819221977851,0.383853716399606,-1
0.741479814157504,0.530700438171429,0.28593156550708,0.902762419831521,-1
0.66998528265951,0.649167249772682,0.240615210449677,0.811124067633045,-1
0.535777566155888,0.510026679438871,0.223991652011597,0.817883351092704,1
0.230001731451822,0.0362361410979356,0.902995683415935,0.653843060777257,1
0.343116036129628,0.503909866153783,0.283045200986895,0.920967450089467,1
0.380789542030993,0.617885327056992,0.115955805783963,0.558042984378456,1
0.532407006608374,0.520015191938544,0.212958826096538,0.797346146886749,1
0.333657980550025,0.173517382795691,0.629136726395976,0.717013812099158,1
0.0817389547802499,0.76113108846872,0.254609757467604,0.111140151591307,1
0.376222837849537,0.61834931729823,0.194150790941655,0.546080540420998,1
0.249350705566618,0.0315139178363087,0.794778618433845,0.524497878928004,1
0.482519550976827,0.500890187728955,0.204702440879218,0.845570879993567,1
0.541805904250714,0.641114773973141,0.0306568207645409,0.376183678803354,1
0.583758981906328,0.559736872630937,0.111254661176237,0.793706146082551,1
0.184579978645428,0.791174456588849,0.211885081211409,0.101519934055771,1
0.390442385940611,0.277971314925892,0.426620231341252,0.799685357566497,1
0.566489914293135,0.696475545094987,-0.00196169085653299,0.171193630752528,1
0.111555998037688,0.856058253226416,0.208627118863775,0.181849253101188,1
0.441752517819525,0.440109711240912,0.216920231773343,0.789286575926335,1
0.550955184255332,0.587688542808713,0.0832681596833641,0.750030157421741,1
0.573510951432776,0.640261630626349,0.0501311394658498,0.614326785821991,1
0.487421723948864,0.630353193861858,0.0790812027671076,0.489535374655703,1
0.247301820910167,0.639797640385112,0.202925252664918,0.423369991354872,1
0.197904943294953,0.640418788611285,0.258756529967636,0.682306640664267,1
0.384880096961302,0.514982170052423,0.18245150864397,0.729232594141418,1
