114	0.633307	0.335424	0.580302	0.574941	-1.000000
115	0.310940	0.662099	0.204110	0.416997	1.000000
116	0.829026	0.608826	0.269936	0.880018	-1.000000
117	0.473390	0.352614	0.311364	0.858180	1.000000
118	0.457316	0.449244	0.210478	0.770178	1.000000
119	0.837179	0.634843	0.134397	0.812424	-1.000000
120	0.217809	0.204335	0.763530	0.638111	1.000000
121	0.561819	0.587067	0.091003	0.761990	1.000000
122	0.899951	0.869608	0.011848	0.388538	-1.000000
123	0.623207	0.744562	0.248242	0.830753	-1.000000
124	0.487575	0.821757	0.089966	0.528529	-1.000000
125	0.498478	0.472320	0.184266	0.840762	1.000000
126	0.179155	0.044442	0.892595	0.631999	1.000000
127	0.373561	0.810453	0.153461	0.597811	-1.000000
128	0.563764	0.763919	0.176008	0.676330	-1.000000
129	0.571440	0.761980	0.249501	0.738201	-1.000000
130	0.227037	0.222300	0.649722	0.830362	1.000000
131	0.555261	0.904066	0.164756	0.389051	-1.000000
132	0.823969	0.400386	0.356829	0.910694	-1.000000
133	0.282017	0.249245	0.717512	0.774208	1.000000
134	0.312642	0.576463	0.261496	0.773428	1.000000
135	0.452953	0.610222	0.093742	0.655663	1.000000
136	0.536933	0.565855	0.162717	0.726373	1.000000
137	0.217485	0.204646	0.767864	0.630833	1.000000
138	0.534786	0.484552	0.259312	0.857530	1.000000
139	0.373236	0.483623	0.335026	0.792406	1.000000
140	0.510901	0.767324	0.271642	0.688806	-1.000000
141	0.521399	0.856990	0.064420	0.197320	-1.000000
142	0.728912	0.350290	0.390597	0.700505	-1.000000
143	0.203835	0.048625	0.872231	0.643047	1.000000
144	0.642282	0.806348	0.215069	0.484720	-1.000000
145	0.774139	0.367634	0.409553	0.898993	-1.000000
146	0.554885	0.709254	0.271491	0.740281	-1.000000
147	0.822468	0.399226	0.328026	0.861559	-1.000000
148	0.323933	0.631745	0.189412	0.477442	1.000000
149	0.743485	0.643281	0.234321	0.775898	-1.000000
150	0.632131	0.348120	0.580635	0.600937	-1.000000
151	0.545109	0.393262	0.358868	0.683606	-1.000000
152	0.158514	0.765157	0.214884	0.121414	1.000000
153	0.478908	0.739062	0.285487	0.665795	-1.000000
154	0.344032	0.638716	0.127882	0.534902	1.000000
155	0.294823	0.205806	0.668898	0.899515	1.000000
156	0.616563	0.516840	0.494705	0.752110	-1.000000
157	0.758729	0.878360	0.063163	0.437021	-1.000000
158	0.566326	0.857997	0.132509	0.362281	-1.000000
159	0.784550	0.746807	0.137059	0.779277	-1.000000
160	0.932286	0.735193	0.103667	0.752370	-1.000000
161	0.488404	0.491212	0.207220	0.872219	1.000000
162	0.686766	0.762912	0.191115	0.691275	-1.000000
163	0.463306	0.511962	0.211626	0.833093	1.000000
164	0.417186	0.922495	0.308811	0.347976	-1.000000
165	0.553960	0.632441	0.410883	0.847651	-1.000000
166	0.381028	0.512350	0.192633	0.745351	1.000000
167	0.403551	0.638559	0.140244	0.436891	1.000000
168	0.392195	0.156795	0.631729	0.790846	1.000000
169	0.680179	0.685867	0.009813	0.491224	1.000000
170	0.704557	0.622765	0.247464	0.833873	-1.000000
171	0.380955	0.962368	0.359089	0.290265	-1.000000
172	0.780098	0.881301	0.056535	0.427532	-1.000000
173	0.640262	0.742238	0.249019	0.834132	-1.000000
174	0.293640	0.128997	0.604922	0.570126	1.000000
175	0.307628	0.638017	0.184969	0.466395	1.000000
176	0.567723	0.797521	0.253462	0.689586	-1.000000
177	0.451749	0.445143	0.329175	0.896399	1.000000
178	0.804829	0.924197	0.057166	0.362402	-1.000000
179	0.342712	0.311498	0.476155	0.871309	1.000000
180	0.429703	0.597676	0.113627	0.654356	1.000000
181	0.291201	0.172743	0.639170	0.709214	1.000000
182	0.722203	0.850640	0.099964	0.678281	-1.000000
183	0.572210	0.693998	0.016108	0.220591	1.000000
184	0.488105	0.637631	0.071714	0.472114	1.000000
185	0.651971	0.585133	0.339839	0.830233	-1.000000
186	0.792312	0.771739	0.158646	0.726502	-1.000000
187	0.703907	0.855209	0.082305	0.685296	-1.000000
188	0.572249	0.806348	0.106666	0.588070	-1.000000
189	0.863605	0.605575	0.217772	0.945918	-1.000000
190	0.454013	0.503058	0.206887	0.806055	1.000000
191	0.718531	0.741617	0.220548	0.723642	-1.000000
192	0.803221	0.532946	0.297408	0.874689	-1.000000
193	0.328464	0.236624	0.523361	0.717793	1.000000
194	0.603324	0.554008	0.469790	0.741061	-1.000000
195	0.487577	0.821757	0.089966	0.528529	-1.000000
196	0.767906	0.771971	0.175157	0.810994	-1.000000
197	0.793755	0.662099	0.255868	0.816454	-1.000000
198	0.626006	0.674410	0.013550	0.515008	1.000000
199	0.602740	0.586529	0.082305	0.789156	1.000000
200	0.559758	0.513356	0.470382	0.646816	-1.000000
201	0.553556	0.710029	0.000000	0.167293	1.000000
202	0.359413	0.108708	0.635540	0.640715	1.000000
203	0.561626	0.787612	0.275082	0.728453	-1.000000
204	0.452231	0.644830	0.076713	0.438057	1.000000
205	0.257979	0.616029	0.232359	0.679839	1.000000
206	0.409431	0.915524	0.298925	0.490832	-1.000000
207	0.046064	0.756641	0.272195	0.117383	1.000000
208	0.289751	0.490205	0.342280	0.868839	1.000000
209	0.665491	0.617732	0.282747	0.764199	-1.000000
210	0.520147	0.809835	0.236987	0.401797	-1.000000
211	0.788308	0.434841	0.339023	0.893665	-1.000000
212	0.788720	0.336120	0.372086	0.728582	-1.000000
213	0.548201	0.552844	0.127177	0.782007	1.000000
214	0.788770	0.792877	0.146539	0.796696	-1.000000
215	0.780272	0.611767	0.281969	0.839462	-1.000000
216	0.480930	0.307547	0.431693	0.938127	1.000000
217	0.214159	0.608748	0.259756	0.671646	1.000000
218	0.620704	0.812002	0.222918	0.564537	-1.000000
219	0.324250	0.490747	0.341356	0.902762	1.000000
220	0.430121	0.279210	0.456759	0.863510	1.000000
221	0.438805	0.589548	0.125289	0.662418	1.000000
222	0.468700	0.789547	0.245502	0.636422	-1.000000
223	0.797124	0.895082	0.055277	0.373198	-1.000000
224	0.467486	0.635618	0.082417	0.501498	1.000000
225	0.684580	0.626327	0.234025	0.776938	-1.000000
226	0.337164	0.511421	0.308923	0.896791	1.000000
227	0.218877	0.010298	0.989189	0.448853	1.000000
228	0.387578	0.464189	0.311663	0.835173	1.000000
229	0.680865	0.576074	0.356349	0.854670	-1.000000
230	0.731914	0.631824	0.260312	0.826203	-1.000000
231	0.451470	0.642664	0.074752	0.425059	1.000000
232	0.678744	0.795665	0.226065	0.607561	-1.000000
233	0.575148	0.847852	0.152649	0.615754	-1.000000
234	0.354616	0.513279	0.309589	0.918625	1.000000
235	0.460012	0.394657	0.389819	0.901596	1.000000
236	0.518760	0.519783	0.152683	0.842452	1.000000
237	0.516102	0.750212	0.158422	0.533857	-1.000000
238	0.604327	0.669994	0.022214	0.521382	1.000000
239	0.424689	0.563842	0.558127	0.845571	-1.000000
240	0.839595	0.725902	0.133620	0.802026	-1.000000
241	0.637052	0.473558	0.292149	0.756399	-1.000000
242	0.589278	0.663723	0.372194	0.867409	-1.000000
243	0.757590	0.368794	0.397113	0.818924	-1.000000
244	0.568628	0.645684	0.068495	0.642273	1.000000
245	0.693887	0.880373	0.088190	0.481473	-1.000000
246	0.221236	0.653115	0.199445	0.379179	1.000000
247	0.387319	0.247696	0.566419	0.879888	1.000000
248	0.379354	0.547348	0.533468	0.785387	-1.000000
249	0.591637	0.657916	0.011887	0.371379	1.000000
250	0.208387	0.781883	0.221770	0.137528	1.000000
251	0.060319	0.840185	0.225769	0.410372	1.000000
252	0.347813	0.962989	0.228768	0.000000	-1.000000
253	0.511383	0.779249	0.136618	0.465882	-1.000000
254	0.083932	0.858693	0.213514	0.175225	1.000000
255	0.316603	0.894697	0.167863	0.232675	-1.000000
256	0.662930	0.284628	0.574637	0.748080	-1.000000
257	0.198230	0.221136	0.736913	0.591839	1.000000
258	0.351312	0.574989	0.227324	0.613935	1.000000
259	0.527023	0.701976	0.002813	0.140131	1.000000
260	0.355705	0.559580	0.202333	0.699465	1.000000
261	0.869687	0.837087	0.098447	0.653843	-1.000000
262	0.451364	0.636314	0.083562	0.470948	1.000000
263	0.363590	0.159890	0.643724	0.769659	1.000000
264	0.393090	0.268138	0.476082	0.814374	1.000000
265	0.674040	0.647697	0.250241	0.824773	-1.000000
266	0.447367	0.545489	0.154464	0.763289	1.000000
267	0.379960	0.643824	0.172901	0.543477	1.000000
268	0.226611	0.666511	0.212329	0.563109	1.000000
269	0.382507	0.590862	0.560754	0.876638	-1.000000
270	0.636186	0.774216	0.170308	0.624198	-1.000000
271	0.463643	0.365621	0.305186	0.843101	1.000000
272	0.922142	0.896321	0.018589	0.346680	-1.000000
273	0.669444	0.360356	0.451500	0.742231	-1.000000
274	0.333766	0.655439	0.207998	0.652406	1.000000
275	0.700971	0.632673	0.240097	0.841411	-1.000000
276	0.242021	0.636003	0.195410	0.440791	1.000000
277	0.661047	0.772746	0.244725	0.559209	-1.000000
278	0.119088	0.856679	0.207257	0.187700	1.000000
279	0.853389	0.579247	0.223140	0.932658	-1.000000
280	0.354392	0.257298	0.467310	0.735212	1.000000
281	0.763296	0.561750	0.311663	0.999216	-1.000000
282	0.595987	0.843826	0.129731	0.701545	-1.000000
283	0.843549	0.801240	0.120622	0.658125	-1.000000
284	0.469345	0.511730	0.215958	0.887422	1.000000
285	0.649374	0.774991	0.250315	0.849341	-1.000000
286	0.577305	0.829424	0.166567	0.635256	-1.000000
287	0.414257	0.615408	0.189042	0.578319	1.000000
288	0.489733	0.508710	0.437392	0.798125	-1.000000
289	0.684284	0.278978	0.569456	0.803325	-1.000000
290	0.845013	0.388539	0.376156	0.931100	-1.000000
291	0.771549	0.728147	0.151240	0.758740	-1.000000
292	0.182654	0.297871	0.695778	0.729492	1.000000
293	0.661436	0.439025	0.335877	0.776418	-1.000000
294	0.538532	0.479829	0.179006	0.814894	1.000000
295	0.808884	0.899340	0.058795	0.349796	-1.000000
296	0.668362	0.668602	0.017811	0.570387	1.000000
297	0.405953	0.435848	0.220882	0.763289	1.000000
298	0.782623	0.895007	0.050537	0.323931	-1.000000
299	0.592842	0.829113	0.136506	0.691796	-1.000000
300	0.777739	0.545102	0.266790	0.883914	-1.000000
301	0.710242	0.938368	0.081082	0.338356	-1.000000
302	0.442138	0.219666	0.518362	0.816974	1.000000
303	0.618417	0.858767	0.127212	0.708694	-1.000000
304	0.389418	0.641036	0.150614	0.424285	1.000000
305	0.667237	0.296864	0.561052	0.696866	-1.000000
306	0.373561	0.810453	0.153461	0.597811	-1.000000
307	0.658572	0.260549	0.591078	0.722083	-1.000000
308	0.803047	0.404334	0.327732	0.858440	-1.000000
309	0.779839	0.785057	0.152722	0.687376	-1.000000
310	0.794563	0.527913	0.322880	1.000000	-1.000000
311	0.351427	0.628415	0.121102	0.538933	1.000000
312	0.801114	0.405498	0.320399	0.832962	-1.000000
313	0.448437	0.539759	0.204258	0.729623	1.000000
314	0.543395	0.897948	0.177974	0.378918	-1.000000
315	0.596096	0.548896	0.474120	0.770958	-1.000000
316	0.020474	0.845297	0.222696	0.408161	1.000000
317	0.917482	0.807047	0.109366	0.689586	-1.000000
318	0.372132	0.268912	0.434877	0.780447	1.000000
319	0.752568	0.558341	0.317846	0.992330	-1.000000
320	0.150795	0.649014	0.261126	0.632260	1.000000
321	0.387607	0.638406	0.127285	0.559209	1.000000
322	0.616404	0.588695	0.093224	0.770308	1.000000
323	0.489781	0.587842	0.118661	0.701675	1.000000
324	0.310406	0.532404	0.330765	0.804495	1.000000
325	0.250534	0.201701	0.760864	0.653712	1.000000
326	0.606023	0.336662	0.589117	0.593267	-1.000000
327	0.743572	0.774759	0.180195	0.806185	-1.000000
328	0.254697	0.045142	0.880449	0.707005	1.000000
329	0.685633	0.567479	0.299370	0.824254	-1.000000
330	0.701563	0.740611	0.205221	0.712984	-1.000000
331	0.336832	0.499032	0.298484	0.739372	1.000000
332	0.620906	0.811459	0.237912	0.561933	-1.000000
333	0.612090	0.332790	0.585859	0.570649	-1.000000
334	0.363908	0.951453	0.340060	0.258811	-1.000000
335	0.641337	0.745337	0.269344	0.577535	-1.000000
336	0.450863	0.873327	0.061754	0.028338	-1.000000
337	0.367255	0.935270	0.307813	0.436760	-1.000000
338	0.570207	0.723578	0.297814	0.765758	-1.000000
339	0.822425	0.532714	0.287081	0.985695	-1.000000
340	0.797759	0.414325	0.333211	0.819443	-1.000000
341	0.836933	0.379634	0.349315	0.810475	-1.000000
342	0.769436	0.545799	0.295705	0.860650	-1.000000
343	0.621613	0.339218	0.567529	0.626933	-1.000000
344	0.527350	0.697871	0.012811	0.197581	1.000000
345	0.227527	0.698646	0.185487	0.271940	1.000000
346	0.574705	0.373288	0.425989	0.752890	-1.000000
347	0.529334	0.521873	0.149577	0.831793	1.000000
348	0.755512	0.540147	0.316290	0.972828	-1.000000
349	0.797759	0.433371	0.331876	0.897304	-1.000000
350	0.548798	0.514442	0.279044	0.726110	-1.000000
351	0.587352	0.793884	0.243133	0.477704	-1.000000
352	0.406862	0.153540	0.634356	0.747560	1.000000
353	0.384527	0.639180	0.126732	0.561682	1.000000
354	0.803148	0.896631	0.055463	0.362150	-1.000000
355	0.529248	0.782269	0.211774	0.663715	-1.000000
356	0.709874	0.855362	0.079898	0.679839	-1.000000
357	0.863042	0.721022	0.118328	0.731701	-1.000000
358	0.538936	0.722650	0.313218	0.741971	-1.000000
359	0.498834	0.844908	0.266235	0.357727	-1.000000
360	0.847531	0.593032	0.213699	0.907055	-1.000000
361	0.822786	0.877275	0.054240	0.464706	-1.000000
362	0.780466	0.407432	0.322845	0.766799	-1.000000
363	0.270611	0.666436	0.205776	0.599379	1.000000
364	0.504169	0.494386	0.559013	0.828153	-1.000000
365	0.275056	0.619898	0.239319	0.696086	1.000000
366	0.789730	0.742313	0.119365	0.714023	-1.000000
367	0.574512	0.868294	0.196742	0.614457	-1.000000
368	0.783316	0.524041	0.312367	0.989334	-1.000000
369	0.796165	0.549206	0.275898	0.952422	-1.000000
370	0.638971	0.768177	0.225806	0.822303	-1.000000
371	0.612804	0.512195	0.405923	0.842062	-1.000000
372	0.434652	0.508246	0.186228	0.782917	1.000000
373	0.251450	0.586297	0.233433	0.537244	1.000000
374	0.629188	0.842741	0.170754	0.643308	-1.000000
375	0.633856	0.508788	0.449314	0.912513	-1.000000
376	0.486930	0.634301	0.070828	0.461982	1.000000
377	0.705054	0.327061	0.513181	0.724422	-1.000000
378	0.780033	0.783971	0.159718	0.822954	-1.000000
379	0.574705	0.373288	0.425989	0.752890	-1.000000
380	0.737678	0.387611	0.345245	0.762249	-1.000000
381	0.716626	0.541850	0.324323	0.970225	-1.000000
382	0.297420	0.160975	0.647388	0.722083	1.000000
383	0.378596	0.277814	0.468010	0.825423	1.000000
384	0.177431	0.644520	0.254203	0.687376	1.000000
385	0.733998	0.361594	0.422844	0.882098	-1.000000
386	0.157346	0.294462	0.699887	0.699985	1.000000
387	0.298726	0.065580	0.740206	0.505649	1.000000
388	0.715984	0.532094	0.423734	0.758089	-1.000000
389	0.515592	0.589238	0.079898	0.717014	1.000000
390	0.317996	0.522106	0.302960	0.880408	1.000000
391	0.277674	0.231902	0.738170	0.724422	1.000000
392	0.467698	0.218891	0.515549	0.857400	1.000000
393	0.855929	0.805730	0.119551	0.659814	-1.000000
394	0.560846	0.696943	0.018031	0.213052	1.000000
395	0.225031	0.615098	0.259460	0.704015	1.000000
396	0.791100	0.406272	0.320991	0.813594	-1.000000
397	0.535229	0.770269	0.303703	0.721043	-1.000000
398	0.282847	0.192489	0.676490	0.880278	1.000000
399	0.375299	0.268755	0.469198	0.837902	1.000000
400	0.464644	0.608209	0.101481	0.692316	1.000000
401	0.406841	0.639566	0.165197	0.582089	1.000000
402	0.450864	0.873327	0.061754	0.028338	-1.000000
403	0.699579	0.633915	0.310146	0.801375	-1.000000
404	0.811604	0.410373	0.312293	0.850381	-1.000000
405	0.848765	0.594192	0.213144	0.939685	-1.000000
406	0.507540	0.520557	0.216883	0.783437	1.000000
407	0.725810	0.390474	0.337134	0.727543	-1.000000
408	0.837265	0.348662	0.362645	0.783047	-1.000000
409	0.653111	0.505923	0.448795	0.890810	-1.000000
410	0.877882	0.514208	0.239467	0.894710	-1.000000
411	0.813941	0.560201	0.254166	0.877808	-1.000000
412	0.763736	0.837787	0.083674	0.661895	-1.000000
413	0.777104	0.874255	0.056721	0.445988	-1.000000
414	0.695957	0.815021	0.215180	0.605611	-1.000000
415	0.581472	0.773595	0.138688	0.509942	-1.000000
416	0.570265	0.898644	0.160941	0.379692	-1.000000
417	0.315117	0.124275	0.619177	0.608476	1.000000
418	0.511180	0.745258	0.302407	0.710124	-1.000000
419	0.221987	0.666125	0.209886	0.391001	1.000000
420	0.374809	0.920635	0.345020	0.471984	-1.000000
421	0.379844	0.112503	0.666901	0.681658	1.000000
422	0.528930	0.698182	0.002891	0.156115	1.000000
423	0.603938	0.744330	0.245465	0.832703	-1.000000
424	0.743673	0.582113	0.316809	0.844271	-1.000000
425	0.620401	0.548896	0.140244	0.848431	1.000000
426	0.219534	0.733643	0.249019	0.286234	1.000000
427	0.713409	0.852496	0.062865	0.447154	-1.000000
428	0.422474	0.946031	0.232100	0.097097	-1.000000
429	0.347033	0.984591	0.352573	0.428185	-1.000000
430	0.394937	0.432596	0.409406	0.810734	1.000000
431	0.871613	0.661167	0.163568	0.869359	-1.000000
432	0.548721	0.800851	0.293446	0.458594	-1.000000
433	0.789867	0.626634	0.265495	0.843491	-1.000000
434	0.407129	0.573982	0.551093	0.861430	-1.000000
435	0.794556	0.932635	0.055684	0.345896	-1.000000
436	0.490783	0.636625	0.092856	0.503317	1.000000
437	0.202226	0.699342	0.204110	0.247753	1.000000
438	0.648140	0.336741	0.593818	0.594956	-1.000000
439	0.232960	0.212388	0.665121	0.848041	1.000000
440	0.633343	0.653193	0.051980	0.609642	1.000000
441	0.518298	0.812698	0.271789	0.446772	-1.000000
442	0.732859	0.397988	0.308590	0.744961	-1.000000
443	0.842842	0.909484	0.027252	0.359808	-1.000000
444	0.261745	0.697175	0.192152	0.293381	1.000000
445	0.711143	0.788929	0.190004	0.593790	-1.000000
446	0.741400	0.376614	0.453535	0.824123	-1.000000
447	0.290761	0.057452	0.741947	0.565452	1.000000
448	0.548798	0.514442	0.279044	0.726110	-1.000000
449	0.791605	0.895625	0.060164	0.378787	-1.000000
450	0.357906	0.563142	0.197631	0.655532	1.000000
451	0.577459	0.784435	0.280673	0.535676	-1.000000
452	0.531383	0.348662	0.422917	0.683216	-1.000000
453	0.132131	0.786991	0.228434	0.048744	1.000000
454	0.525550	0.801393	0.268086	0.694786	-1.000000
455	0.765691	0.605189	0.307074	0.856231	-1.000000
456	0.658630	0.826172	0.226361	0.453658	-1.000000
457	0.680836	0.865581	0.080343	0.445596	-1.000000
458	0.411869	0.870771	0.330839	0.252960	-1.000000
459	0.664560	0.485094	0.445835	0.714284	-1.000000
460	0.170252	0.303446	0.699334	0.748991	1.000000
461	0.360921	0.462639	0.275419	0.819314	1.000000
462	0.062996	0.841270	0.216032	0.417258	1.000000
463	0.438430	0.518776	0.494152	0.633557	-1.000000
464	0.544291	0.533255	0.139803	0.840632	1.000000
465	0.659560	0.799923	0.204740	0.597037	-1.000000
466	0.415346	0.595356	0.204813	0.642142	1.000000
467	0.377442	0.260396	0.514957	0.900038	1.000000
468	0.738861	0.840496	0.099925	0.704015	-1.000000
469	0.479938	0.476189	0.573267	0.832442	-1.000000
470	0.248521	0.282308	0.667787	0.666580	1.000000
471	0.361289	0.659311	0.197964	0.664499	1.000000
472	0.455640	0.262484	0.477749	0.845312	1.000000
473	0.844465	0.564381	0.227768	0.974517	-1.000000
474	0.328543	0.242042	0.520881	0.723252	1.000000
475	0.509813	0.476035	0.285970	0.860390	1.000000
476	0.791980	0.392255	0.362234	0.891845	-1.000000
477	0.339098	0.962911	0.358609	0.235409	-1.000000
478	0.724129	0.732869	0.128992	0.715713	-1.000000
479	0.598649	0.681145	0.167755	0.606526	-1.000000
480	0.382665	0.168021	0.558905	0.610034	1.000000
481	0.615098	0.643670	0.051203	0.639277	1.000000
482	0.703958	0.779171	0.199964	0.824644	-1.000000
483	0.460186	0.410530	0.385744	0.882878	1.000000
484	0.867486	0.784978	0.083450	0.665926	-1.000000
485	0.626309	0.809525	0.187524	0.425059	-1.000000
486	0.356874	0.920482	0.327360	0.438841	-1.000000
487	0.887254	0.664423	0.158089	0.884175	-1.000000
488	0.481634	0.669377	0.359940	0.745221	-1.000000
489	0.044130	0.872010	0.226361	0.093850	1.000000
490	0.224800	0.667749	0.215143	0.569995	1.000000
491	0.443130	0.635075	0.146652	0.486550	1.000000
492	0.531039	0.892062	0.173601	0.367609	-1.000000
493	0.252539	0.526751	0.253758	0.752890	1.000000
494	0.486092	0.608052	0.097856	0.716103	1.000000
495	0.885832	0.927992	0.037285	0.370333	-1.000000
496	0.854479	0.598914	0.213995	0.938770	-1.000000
497	0.398876	0.587303	0.534172	0.872219	-1.000000
498	0.617782	0.306308	0.599409	0.609512	-1.000000
499	0.457797	0.496632	0.210071	0.830362	1.000000
500	0.639050	0.273092	0.573267	0.740541	-1.000000
501	0.713683	0.774216	0.191078	0.831272	-1.000000
502	0.654958	0.561903	0.407591	0.873519	-1.000000
503	0.522766	0.498103	0.559237	0.874038	-1.000000
504	0.614449	0.801161	0.104925	0.678663	-1.000000
505	0.842662	0.389161	0.337614	0.838162	-1.000000
